[7, 4, 8, 5, 0, 22, 4, 10, 0, 2];스텔라;The Wave
[8, 15, 8, 5, 13, 29, 45, 9, 5, 17];스텔라;Twinkle
[14, 41, 11, 14, 16, 47, 33, 20, 7, 20];쿤타;오늘을 적어둬
[11, 23, 7, 4, 18, 16, 34, 5, 9, 15];빨간머리앤;세상 참 넓구나
[1, 3, 4, 3, 8, 9, 13, 2, 0, 9];아이일 (Aisle);여름밤 로맨스
[1, 7, 4, 0, 4, 8, 8, 5, 0, 2];이예린;오늘 하늘
[5, 13, 7, 1, 6, 12, 27, 3, 2, 8];이예린;찰나
[3, 0, 4, 0, 0, 10, 8, 2, 0, 6];이예린;당신이 좋았어요
[5, 5, 3, 1, 7, 8, 14, 4, 1, 11];이예린;다들 그렇듯이
[4, 4, 4, 2, 4, 18, 11, 8, 3, 5];이예린;순간
[0, 11, 0, 0, 7, 8, 16, 1, 3, 10];모닝커피 (Morning Coffee);둘이 있는게 좋아
[4, 18, 4, 5, 13, 24, 23, 10, 9, 12];팍스차일드 (PAXCHILD);연애초반
[5, 10, 3, 2, 3, 14, 9, 3, 3, 11];G.Soul;Tequila (Feat. Hoody)
[13, 11, 21, 5, 10, 34, 45, 6, 1, 21];갹송;오! 여름 (Feat. 덕배, 노미놈, 정민경)
[5, 11, 5, 3, 11, 14, 27, 11, 1, 15];윤비 (YunB);What You Want (Feat. Dumbfoundead)
[3, 5, 5, 1, 3, 7, 7, 3, 0, 5];에이아 (EIA);뚝뚝
[5, 2, 7, 1, 0, 21, 13, 8, 1, 20];우이경 (Woo Yi Kyung);난 안되죠
[9, 7, 16, 8, 11, 53, 40, 15, 5, 12];윤종신;끝 무렵
[4, 17, 4, 0, 2, 17, 9, 4, 2, 10];Apink (에이핑크);FIVE
[6, 7, 3, 11, 5, 24, 15, 8, 3, 8];Apink (에이핑크);콕콕
[8, 12, 13, 9, 1, 26, 37, 10, 5, 6];Apink (에이핑크);Eyes
[10, 7, 12, 6, 3, 23, 31, 12, 2, 11];Apink (에이핑크);좋아요!
[7, 7, 6, 0, 14, 12, 23, 2, 1, 7];Apink (에이핑크);Evergreen
[4, 14, 3, 4, 8, 12, 24, 4, 8, 13];Apink (에이핑크);Always
[2, 7, 6, 2, 1, 9, 1, 0, 0, 0];여리 (Yeori);Midnight
[6, 9, 7, 8, 6, 20, 16, 9, 10, 10];보아 (BoA);CAMO
[5, 23, 7, 3, 11, 16, 43, 5, 7, 15];헤이즈 (Heize);널 너무 모르고
[19, 12, 22, 8, 9, 34, 25, 24, 2, 14];헤이즈 (Heize);먹구름 (Feat. nafla)
[9, 20, 14, 1, 9, 36, 21, 14, 0, 12];헤이즈 (Heize);비도 오고 그래서 (Feat. 신용재)
[4, 8, 2, 0, 5, 6, 19, 1, 1, 7];연희다방;아카시아
[5, 9, 4, 1, 4, 10, 13, 7, 5, 7];연희다방;요즘들어 이런밤이 자주있어
[3, 9, 4, 7, 9, 9, 16, 7, 3, 7];연희다방;야상곡 (Nocturn)
[5, 4, 0, 0, 2, 9, 26, 0, 2, 4];연희다방;모닝커피
[0, 1, 4, 0, 1, 19, 1, 9, 0, 0];태사비애;집에 가기싫어
[6, 5, 6, 5, 3, 10, 15, 4, 3, 13];HUS (허밍어반스테레오),Ban:jax (밴젝스),;TROPHY
[1, 18, 6, 4, 6, 17, 38, 9, 1, 24];백승엽;그땐 몰랐어 (Prod. 다가온)
[2, 21, 3, 6, 20, 28, 59, 9, 5, 25];케이플라워 (K. Flower);그대 없는 세상은 (Feat. 비아)
[0, 10, 6, 0, 9, 14, 30, 11, 0, 10];오송;아프고 나니까
[3, 2, 2, 3, 2, 13, 11, 10, 0, 15];오송;만취
[3, 18, 3, 0, 25, 3, 36, 4, 2, 3];오송;감미로워
[8, 4, 7, 3, 0, 14, 10, 4, 6, 9];Rainbow99;PM 2 (Narr. 배우 윤광희)
[1, 8, 1, 3, 9, 10, 16, 5, 1, 15];Rainbow99;PM 8 (Narr. 배우 윤광희)
[8, 11, 7, 9, 5, 13, 18, 3, 2, 17];벤;운명처럼
[8, 10, 12, 7, 2, 30, 10, 10, 0, 12];이달의 소녀;Singing in the Rain (진솔)
[10, 5, 10, 5, 3, 18, 12, 7, 1, 7];이달의 소녀;Love Letter (김립, 진솔)
[2, 8, 3, 0, 9, 6, 23, 0, 2, 13];심태윤 (Stay);Fashion, Food, Friends, Family (F4) (Feat. 누첸(NuChen), 정주르(Jungjur))
[11, 2, 9, 5, 9, 24, 33, 13, 7, 25];멜로디공장;가끔 (Feat. 고은)
[2, 5, 5, 0, 3, 17, 19, 16, 1, 7];BoK (비오케이);오늘 뭐 먹지
[9, 21, 10, 6, 19, 34, 42, 15, 17, 21];HNB (박우담, 우진영, 정원철, 조용근);빛이 될게
[2, 2, 0, 0, 2, 27, 14, 13, 2, 14];장재인;빗속의 여인 (금발이 너무해 스머페트)
[1, 5, 1, 2, 5, 21, 19, 16, 3, 13];헷세;그랬네요
[4, 17, 9, 9, 6, 26, 26, 11, 1, 9];OTHANKQ (오땡큐);Awesome
[8, 6, 10, 6, 5, 20, 14, 7, 5, 5];이설아;넌 새로워
[0, 7, 5, 1, 25, 11, 39, 2, 5, 11];설운도,김경진,이서영,김성진,;쌈바의 여인
[3, 7, 5, 6, 9, 13, 31, 4, 0, 12];더 넛츠 (The NuTs);사랑은 나빠
[8, 14, 11, 10, 4, 30, 19, 8, 3, 13];강민희;널 보낸 적 없어 (Feat. 한동근)
[5, 5, 8, 5, 1, 15, 7, 8, 2, 8];스텔라장 (Stella Jang);Alright
[5, 5, 7, 4, 4, 19, 16, 4, 4, 3];Overflow;OYO
[7, 1, 5, 1, 2, 12, 13, 2, 1, 5];아이엠;Want
[0, 4, 2, 2, 3, 15, 7, 1, 2, 4];아비게일;심심해
[7, 15, 3, 1, 3, 28, 12, 3, 1, 10];블루 (BLOO);Hennessy
[5, 9, 5, 5, 4, 18, 12, 5, 3, 5];입술을깨물다;유령수업
[2, 1, 1, 0, 0, 7, 3, 0, 0, 2];Zeemen,Konsoul,;R E S E T
[1, 4, 4, 2, 3, 7, 4, 1, 3, 4];Zeemen,Konsoul,;WOO
[2, 3, 5, 1, 1, 8, 3, 1, 1, 4];Zeemen,Konsoul,;New Rhythm
[13, 7, 17, 2, 1, 42, 21, 24, 3, 18];Zeemen,Konsoul,;No Help
[0, 26, 6, 7, 3, 22, 13, 9, 11, 8];찬솔;어쩌면
[3, 3, 4, 0, 0, 8, 2, 1, 0, 2];피데이 (PDAY);Underwater
[7, 25, 7, 13, 15, 38, 32, 22, 6, 21];피데이 (PDAY);Somewhere
[19, 17, 20, 8, 5, 35, 22, 12, 2, 25];피데이 (PDAY);믿어
[15, 45, 26, 4, 33, 33, 68, 6, 12, 42];피데이 (PDAY);벽 (With. SIXT)
[9, 14, 11, 8, 14, 27, 27, 4, 7, 13];피데이 (PDAY);얼굴
[4, 22, 7, 10, 10, 25, 27, 10, 4, 15];피데이 (PDAY);그렇게
[2, 2, 4, 0, 7, 8, 77, 2, 0, 27];이찬;나는 당신이 좋아
[0, 6, 0, 0, 17, 2, 45, 0, 2, 17];이찬;이팔 청춘아
[2, 2, 4, 0, 7, 8, 77, 2, 0, 27];이찬;나는 당신이 좋아 (MR)
[0, 6, 0, 0, 17, 2, 45, 0, 2, 17];이찬;이팔 청춘아 (MR)
[1, 14, 5, 1, 12, 12, 17, 1, 6, 9];후니용이;사뿐사뿐
[7, 11, 10, 9, 7, 23, 17, 5, 3, 14];우디로즈 (WoodyRose);말은 안해도 (Feat. 김주영)
[7, 10, 6, 1, 14, 14, 38, 2, 5, 20];박경 (블락비);밤하늘
[1, 4, 4, 1, 6, 22, 11, 3, 1, 8];우효;소나기
[16, 13, 26, 9, 8, 39, 27, 10, 6, 14];넉살;Nuckle Flow
[2, 4, 2, 16, 2, 17, 26, 17, 2, 20];영제이;Teach Me (Feat. Henmi)
[6, 6, 6, 5, 1, 17, 9, 4, 3, 5];영제이;잠시만
[1, 6, 0, 0, 8, 20, 16, 21, 6, 6];천소아 (Cheon Soa);우리 둘이서
[5, 3, 8, 2, 9, 13, 16, 4, 5, 5];장준영;봄 길
[3, 1, 6, 4, 1, 10, 2, 2, 0, 3];코난 (로코베리);여름비
[5, 10, 7, 2, 7, 15, 28, 5, 3, 5];헨리 (HENRY);끌리는 대로 (I`m good) (Feat. nafla)
[14, 13, 9, 10, 9, 44, 30, 33, 7, 12];퍼플레인 (Purple Rain);주말예능 (Feat. 현상 (Jewel))
[4, 6, 6, 5, 0, 14, 10, 10, 1, 5];로니 추 (Ronny Chu);Be The One
[14, 21, 21, 1, 25, 41, 68, 9, 6, 42];보아 (BoA),매드클라운,;오늘 밤
[12, 24, 13, 8, 16, 29, 47, 20, 15, 40];일루와 밴드;커피커피컵
[6, 5, 7, 6, 2, 14, 5, 6, 3, 1];이영훈;다 너 때문이야
[5, 23, 3, 7, 13, 19, 30, 7, 11, 19];나윤권;아무것도 늦지 않았다
[9, 18, 8, 5, 23, 20, 54, 6, 9, 47];벤;그런 사람
[4, 9, 6, 3, 4, 27, 10, 18, 3, 3];유성은;마음이 아파도
[4, 14, 17, 9, 7, 36, 13, 10, 8, 9];챈슬러 (Chancellor),권진아,;이맘 때면
[8, 24, 9, 3, 12, 26, 22, 11, 5, 5];임정희;행복을 들고 (Feat. Reddy)
[16, 8, 10, 10, 12, 30, 28, 22, 8, 11];레이나 (Raina);징글징글징글벨 (Feat. 지뉴)
[3, 2, 9, 3, 13, 19, 31, 7, 3, 17];알렉스,유지,;웨딩송
[5, 9, 11, 2, 22, 20, 50, 5, 3, 28];왁스;지금의 널 믿어
[1, 9, 0, 2, 1, 13, 14, 7, 2, 7];윤현상;더, 다가가 한걸음
[1, 10, 7, 0, 7, 19, 15, 4, 5, 5];두번째달,레이디스 코드,;그럴 땐
[5, 10, 7, 9, 13, 35, 54, 15, 7, 50];소란 (SORAN);엄마, 기억나
[1, 4, 5, 3, 5, 15, 23, 12, 3, 32];길구봉구,반하나,;아프단 말야
[0, 10, 2, 0, 15, 6, 40, 1, 5, 22];The One (더원);Destiny (봄의 고백)
[8, 12, 10, 5, 8, 7, 13, 2, 7, 12];나무,장윤정,;나홀로 나무
[10, 9, 10, 3, 8, 23, 40, 12, 4, 16];에이프릴 (APRIL);이렇게 너
[21, 20, 26, 8, 16, 47, 46, 10, 10, 22];지투 (G2),김나영,;Angel`s Letter
[8, 32, 4, 5, 15, 25, 28, 22, 8, 16];소울스타;We
[7, 16, 6, 6, 15, 18, 30, 5, 10, 15];소나무 (SONAMOO);자꾸자꾸
[8, 5, 11, 1, 0, 24, 42, 17, 1, 8];임현식,승연 (Luizy),;혼밥
[10, 10, 12, 7, 9, 31, 34, 16, 0, 13];금조 (나인뮤지스),혜미 (나인뮤지스),;Shiny Single
[3, 6, 7, 4, 4, 24, 26, 16, 1, 13];디에이드 (The Ade);중얼거린다
[5, 4, 9, 3, 37, 15, 72, 5, 1, 30];김태우,초아,;Sing For U
[1, 10, 5, 4, 6, 9, 11, 3, 0, 3];알리 (ALi);벚꽃 길
[6, 11, 9, 11, 14, 37, 35, 18, 2, 14];초아;무슨 말이 더 필요해
[8, 4, 2, 0, 4, 12, 27, 1, 0, 8];신병섭;좋아요
[7, 16, 16, 12, 7, 49, 19, 17, 6, 9];장진영,바버렛츠,;Stranger`s Love
[1, 5, 3, 1, 12, 7, 32, 2, 7, 16];11시11분;너여서 (Mon monde)
[8, 9, 11, 9, 5, 39, 13, 14, 6, 4];비프리 (B-Free);Final Destination
[5, 16, 7, 4, 7, 16, 15, 2, 2, 11];오소연;설렌다
[6, 12, 11, 2, 9, 14, 32, 0, 7, 22];장우람;바래다 주는 길
[2, 7, 4, 4, 0, 18, 13, 7, 3, 16];데이브니어 (Dave Near);Chess
[1, 12, 0, 3, 5, 5, 15, 2, 2, 10];till the evening;Agnes
[6, 14, 0, 6, 11, 14, 19, 4, 7, 10];BLACKPINK;마지막처럼
[26, 24, 27, 6, 7, 30, 41, 11, 12, 71];마마무;나로 말할 것 같으면 (Yes I am)
[5, 18, 8, 7, 9, 13, 25, 7, 8, 13];마마무;Finally
[10, 7, 13, 5, 4, 24, 20, 14, 0, 14];마마무;구차해 (Solo. 문별)
[4, 7, 6, 6, 10, 25, 29, 9, 3, 8];마마무;아재개그 (Narr. 김대희, 김준호)
[0, 11, 3, 0, 7, 7, 21, 4, 3, 16];마마무;다라다 (휘인, Jeff Bernat, B.O.)
[4, 10, 4, 5, 0, 31, 6, 5, 3, 0];어쿠스윗;무기력라이프
[3, 5, 5, 0, 1, 6, 2, 1, 0, 4];Airflow;Night Wave
[4, 10, 5, 4, 13, 31, 45, 12, 4, 13];윤종신;좋니
[10, 14, 9, 2, 26, 14, 36, 16, 2, 26];박민주;나는 나비
[8, 6, 10, 6, 3, 28, 10, 13, 3, 14];벨 (The Belle);이별을 말했다
[3, 8, 3, 5, 22, 18, 34, 7, 7, 8];리디아 (Lydia);사랑일까 사랑이 아닐까
[5, 8, 6, 5, 9, 23, 23, 8, 4, 8];정기고;그리고 그려도
[4, 11, 2, 9, 13, 7, 37, 3, 0, 16];지아;원하고 원해도
[20, 16, 28, 2, 10, 48, 45, 6, 4, 29];Damndef & LOBOTOME;No Brother
[7, 8, 12, 1, 8, 23, 18, 9, 4, 9];와인루프;로맨스 시즌
[6, 6, 5, 4, 5, 15, 12, 8, 5, 8];Knave (네이브);SomeWhere
[3, 14, 6, 1, 2, 20, 10, 6, 2, 4];Knave (네이브);OverDrive (Feat. 더블 케이)
[5, 17, 6, 4, 19, 19, 28, 7, 10, 12];심우석;작별 앞에 우린
[5, 11, 8, 1, 4, 31, 32, 7, 4, 14];다비크 (DAB19);Lullaby (Feat. 김로사)
[7, 10, 10, 0, 6, 19, 12, 1, 3, 5];재주소년;하교길
[7, 5, 9, 2, 2, 17, 19, 3, 2, 12];재주소년;캠퍼스 산책
[0, 4, 0, 0, 2, 0, 10, 2, 1, 6];재주소년;제주도 좋아하나요
[1, 10, 3, 2, 3, 7, 8, 7, 0, 4];재주소년;우리가 여행을 떠나는 이유
[5, 4, 6, 2, 5, 13, 9, 6, 2, 7];재주소년;달리자
[0, 7, 0, 6, 4, 11, 4, 3, 2, 2];재주소년;좋아하는 마음
[0, 4, 3, 2, 1, 7, 3, 1, 1, 5];재주소년;덴고
[4, 3, 9, 3, 2, 18, 4, 7, 4, 2];재주소년;오래된 바다
[8, 8, 11, 3, 2, 18, 12, 5, 1, 4];재주소년;등대의 노래
[3, 5, 8, 2, 5, 20, 11, 2, 1, 6];타카피;수원지방법원
[0, 1, 0, 0, 13, 0, 35, 0, 4, 11];에피타이저 (Appetizer);무엇보다도 소중한 그대 (Feat. 모닝커피)
[15, 9, 18, 3, 14, 23, 34, 11, 3, 19];피망씨;사랑 배우기
[22, 8, 31, 16, 6, 57, 26, 19, 3, 20];싸이커델릭 크루 (Cycadelic crew);Click Bang (클릭뱅)
[14, 20, 9, 3, 5, 36, 30, 14, 3, 12];이현도,로꼬,;흘러내려
[4, 3, 10, 0, 3, 14, 6, 0, 0, 3];2단지;나무
[3, 8, 10, 4, 3, 20, 11, 5, 1, 4];2단지;꿈결을 걸었어
[6, 11, 9, 3, 9, 13, 18, 4, 4, 5];2단지;이런저런 너 생각
[2, 2, 0, 2, 0, 12, 6, 6, 0, 6];2단지;그런 말은 마요
[7, 12, 7, 4, 6, 19, 20, 9, 4, 19];김댕;현실 오빠는 원래 그런 거야 (Feat. 빈 밤 of 팝콘)
[4, 11, 9, 3, 3, 13, 15, 4, 2, 11];라미슈 (RAMISU);Oh! Boy
[4, 17, 4, 14, 6, 15, 28, 7, 1, 23];라미슈 (RAMISU);Pit a pat
[2, 22, 4, 1, 6, 26, 33, 17, 6, 22];88KEYS;Swimming
[10, 11, 13, 10, 36, 22, 84, 6, 3, 41];Deletis;어떻게 더 사랑해?
[56, 10, 56, 6, 12, 77, 38, 5, 5, 24];Deletis;묻혀 잠이 들어
[10, 15, 15, 9, 16, 36, 36, 7, 9, 22];비버 (Beaver),2Y.J,;덕분이야 (Feat. Mackoy)
[14, 22, 20, 1, 12, 34, 32, 10, 2, 18];비버 (Beaver),2Y.J,;Eyes on you
[5, 9, 17, 2, 4, 25, 13, 6, 2, 10];비버 (Beaver),2Y.J,;Shawty Oh!
[13, 19, 17, 10, 15, 34, 56, 7, 7, 31];비버 (Beaver),2Y.J,;내 손 잡고 걸어
[13, 11, 6, 11, 7, 35, 26, 6, 4, 9];비버 (Beaver),2Y.J,;Fight & Make-up (Prod. by Lubiz)
[7, 8, 13, 4, 8, 23, 22, 4, 4, 12];비버 (Beaver),2Y.J,;Strip
[34, 13, 30, 9, 13, 41, 50, 17, 10, 31];비버 (Beaver),2Y.J,;Ma Shit
[1, 8, 3, 2, 1, 13, 13, 0, 2, 7];김종완 Of NELL;그날의 기억
[7, 19, 7, 5, 17, 20, 19, 7, 14, 7];그레이스;기상캐스터 (온종일 맑음)
[8, 13, 7, 11, 12, 22, 18, 9, 4, 13];재밋;Rifle
[12, 42, 27, 20, 27, 54, 64, 13, 11, 46];재밋;Lord
[11, 16, 16, 5, 7, 34, 22, 7, 2, 15];재밋;Washerman
[12, 29, 10, 5, 15, 35, 55, 31, 8, 36];재밋;Self love (Feat. Blnd)
[11, 11, 17, 11, 6, 41, 23, 10, 1, 16];재밋;Porsche
[17, 21, 15, 12, 6, 42, 19, 20, 8, 12];JERO;신호등 (Feat. 빈지노)
[7, 12, 9, 5, 2, 20, 12, 8, 1, 7];JERO;24 Hour
[14, 24, 19, 17, 6, 47, 27, 34, 5, 22];술제이 (Sool J),예지,울티마 (ULTIMA),;도망가 (Runaway)
[12, 16, 16, 6, 11, 33, 34, 9, 5, 17];C.Koon;Earphone
[16, 23, 17, 11, 14, 49, 25, 13, 7, 19];C.Koon;Off that line
[0, 11, 6, 2, 9, 14, 19, 1, 0, 2];가비엔제이;애심
[2, 11, 6, 4, 7, 11, 8, 5, 5, 1];조인 (ZOIN);이런 밤에 (Seems Like Moon)
[33, 15, 49, 23, 3, 67, 17, 18, 4, 11];Simba Zawadi (심바 자와디),돈 싸인 (Don Sign.),;Elijah (Feat. DJ Kendrickx)
[33, 29, 35, 14, 18, 62, 43, 21, 13, 53];Simba Zawadi (심바 자와디),돈 싸인 (Don Sign.),;Oil and Meal (Feat. Asol)
[1, 3, 5, 5, 2, 14, 15, 5, 0, 14];Simba Zawadi (심바 자와디),돈 싸인 (Don Sign.),;Fear Not Interlude
[26, 7, 30, 10, 5, 53, 36, 9, 5, 29];Simba Zawadi (심바 자와디),돈 싸인 (Don Sign.),;Slay Me
[33, 12, 42, 21, 6, 61, 41, 10, 4, 23];Simba Zawadi (심바 자와디),돈 싸인 (Don Sign.),;야훼의 제단
[18, 16, 27, 12, 7, 43, 37, 9, 0, 29];Simba Zawadi (심바 자와디),돈 싸인 (Don Sign.),;I`m Home (Feat. Donutman)
[5, 19, 6, 5, 23, 11, 61, 9, 7, 30];슬옹;너야 (Feat. 빈지노)
[2, 13, 3, 2, 0, 14, 8, 8, 0, 6];슬옹;That`s Right
[7, 4, 10, 2, 9, 13, 24, 14, 1, 4];벤;달달해 (Feat. 요셉)
[0, 6, 2, 4, 4, 4, 4, 0, 4, 0];클론;밤디라리라 (Feat. 에일리)
[4, 9, 8, 0, 2, 13, 8, 5, 1, 8];리쥐;You & I
[4, 7, 10, 0, 6, 16, 20, 2, 2, 22];장수아;너라서 그래
[0, 2, 0, 1, 1, 5, 2, 1, 0, 3];Goldendoodle;해변의 알파카
[38, 84, 50, 42, 30, 136, 125, 34, 23, 107];Goldendoodle;해변의 알파카 낭독 1/2
[30, 59, 43, 32, 27, 118, 110, 25, 29, 80];Goldendoodle;해변의 알파카 낭독 2/2
[68, 145, 93, 75, 58, 258, 236, 60, 52, 189];Goldendoodle;해변의 알파카 전체 낭독 + 노래
[10, 10, 9, 8, 7, 19, 11, 5, 3, 6];스웨이디 (Sway D);Super Great (Feat. The Quiett)
[6, 8, 8, 8, 3, 14, 13, 5, 2, 6];TMC;2.0.1.7 (intro)
[14, 18, 17, 9, 9, 30, 29, 6, 5, 18];TMC;you never know
[9, 13, 12, 4, 6, 21, 30, 4, 4, 16];TMC;My life (Feat. 유주)
[3, 25, 9, 17, 25, 13, 27, 1, 0, 2];회기동사람들;여행 가고 싶다
[0, 6, 0, 0, 2, 2, 16, 0, 0, 7];타루;사랑하는 이유가
[11, 12, 12, 6, 11, 30, 43, 4, 6, 19];반블랭크 (Ban blank);특별시 Dreams
[1, 13, 3, 0, 4, 6, 12, 2, 1, 8];신주현;그대와 함께
[5, 31, 6, 7, 21, 21, 28, 6, 15, 11];몬스타엑스;SHINE FOREVER
[13, 9, 11, 4, 9, 30, 29, 12, 7, 16];몬스타엑스;GRAVITY
[6, 11, 11, 5, 2, 22, 21, 8, 0, 11];몬스타엑스;Ready or Not
[5, 11, 6, 10, 16, 31, 35, 17, 1, 23];몬스타엑스;아름다워 (Beautiful)
[9, 7, 6, 16, 8, 26, 37, 16, 5, 25];몬스타엑스;넘사벽 (Incomparable)
[5, 20, 8, 9, 12, 37, 26, 13, 9, 14];몬스타엑스;니가 필요해 (Need U)
[6, 9, 22, 10, 3, 34, 25, 10, 6, 21];몬스타엑스;Oi
[7, 27, 14, 7, 7, 46, 21, 15, 6, 17];몬스타엑스;Miss You
[14, 23, 11, 7, 8, 26, 27, 5, 6, 20];몬스타엑스;너만 생각해 (All I Do)
[8, 30, 17, 7, 7, 39, 30, 12, 6, 26];몬스타엑스;5:14 (Last Page)
[3, 12, 11, 9, 4, 28, 38, 8, 1, 13];몬스타엑스;넌 어때 (I`ll Be There)
[12, 10, 13, 14, 9, 54, 53, 20, 0, 34];나인뮤지스;기억해
[1, 10, 12, 1, 2, 26, 30, 3, 5, 16];나인뮤지스;페스츄리
[7, 18, 9, 3, 18, 34, 51, 7, 9, 35];나인뮤지스;둘이서
[10, 3, 5, 3, 2, 20, 6, 3, 1, 8];나인뮤지스;Hate Me
[1, 7, 6, 3, 0, 26, 7, 6, 0, 6];김경훈;이젠 아무도
[1, 9, 3, 4, 0, 6, 7, 1, 0, 1];손주희;오늘따라
[17, 4, 15, 4, 0, 26, 14, 7, 0, 13];로맨틱 펀치;코스믹 자이브 (Cosmic Jive)
[3, 4, 4, 0, 2, 9, 5, 0, 3, 3];새소년;긴 꿈
[6, 14, 14, 2, 17, 23, 26, 5, 2, 18];13월 (13th Month);완벽하게 행복하다
[17, 8, 10, 13, 4, 33, 6, 15, 4, 2];루이 (RUI);오늘밤
[8, 15, 9, 3, 4, 28, 16, 13, 5, 19];감성소년;Unhappy (Vocal 정해일)
[8, 17, 16, 6, 4, 39, 23, 18, 5, 11];피타입;NAKED (Feat. 챈슬러)
[11, 9, 19, 13, 7, 29, 32, 13, 5, 25];피타입;왜 나는 너를 사랑하는가 (Feat. 버벌진트)
[1, 4, 0, 5, 2, 3, 7, 0, 0, 1];거미;Because I Love You
[10, 7, 15, 4, 9, 27, 29, 3, 2, 28];더 브릿지 (The Bridge);좋아한단 말도 하기 힘들어
[1, 6, 5, 0, 4, 12, 10, 0, 3, 10];스토리셀러;WonderLand
[4, 2, 4, 0, 1, 11, 4, 7, 0, 7];스토리셀러;Jackpot
[14, 9, 8, 6, 6, 30, 26, 11, 1, 17];스토리셀러;Spotlight
[8, 8, 10, 2, 11, 11, 23, 5, 2, 19];스토리셀러;별빛에..
[14, 7, 11, 5, 1, 27, 6, 11, 2, 5];유지;Alive (Feat. Andup)
[3, 7, 3, 1, 7, 7, 14, 7, 0, 10];유세윤;Honey GoGo (Feat. A.Y.M)
[4, 10, 4, 7, 0, 17, 6, 5, 0, 4];마이선셋;그때, 우린
[7, 5, 4, 5, 7, 25, 16, 12, 9, 6];조문근;난 웃는다
[1, 15, 2, 5, 10, 10, 51, 6, 9, 28];모노데이(MONODAY);WISH
[1, 14, 0, 5, 14, 20, 20, 6, 5, 3];리즈;사랑을 아세요?
[13, 9, 12, 10, 2, 25, 12, 11, 2, 11];디너코트 (Dinner Coat);첫 차
[5, 5, 9, 17, 2, 23, 49, 7, 2, 11];Kidoh;헐 (HER) (Feat. Simo)
[4, 8, 1, 14, 13, 6, 21, 5, 4, 6];류지현;또 밤이 지나버렸네
[5, 10, 3, 6, 3, 15, 19, 3, 1, 8];Analogue Sunday;너만 보면 그래
[8, 12, 12, 7, 5, 35, 34, 5, 7, 17];일나티;마이 버킷 걸 (Feat. 리틀에스 of RDHD)
[15, 27, 17, 4, 28, 19, 36, 15, 21, 15];요조;반짝이게 해 (라네즈 비비쿠션 CF 삽입곡)
[10, 16, 15, 9, 16, 38, 51, 10, 7, 22];BewhY (비와이);흔적
[8, 15, 13, 11, 12, 39, 25, 19, 6, 16];Pair Soul;악몽
[4, 11, 5, 2, 9, 9, 20, 4, 7, 11];Pair Soul;홀려
[9, 3, 5, 2, 3, 17, 12, 5, 2, 10];미누;너라는 노래
[8, 7, 6, 10, 1, 23, 6, 9, 0, 1];Mad Soul Child;악몽
[3, 2, 2, 2, 1, 6, 2, 3, 1, 1];산체스 (Sanchez);Nothing Better (내 노래로 Heal the World 블랙잭슨)
[7, 8, 9, 3, 3, 24, 12, 14, 3, 20];샤넌;시간아 멈춰라 (오늘의 여우주연상 사막여우)
[2, 2, 4, 4, 2, 7, 6, 0, 4, 7];서울문 (Seoulmoon);바다바다
[1, 5, 1, 4, 2, 13, 11, 7, 2, 5];은교;까닭 없이
[6, 20, 9, 2, 0, 16, 6, 11, 0, 1];부활,박완규,이광호,이윤우,장원민,;Lonely Night
[4, 2, 10, 7, 0, 32, 4, 12, 0, 2];부활,박완규,이광호,;회상 III
[6, 14, 17, 7, 9, 24, 27, 9, 8, 19];김연우,문종민,;내가 너의 곁에 잠시 살았다는 걸
[4, 7, 0, 8, 0, 14, 13, 7, 1, 8];김연우,이석훈,;이별택시
[2, 10, 3, 8, 5, 14, 16, 9, 3, 7];문문 (MoonMoon);맘
[3, 9, 4, 1, 3, 8, 3, 3, 5, 2];문문 (MoonMoon);곰곰 (With 곰곰)
[3, 9, 4, 13, 10, 27, 19, 27, 2, 10];로지아;내게 다 버려요 (With 진유정)
[5, 13, 6, 3, 9, 15, 21, 7, 0, 8];코다 브릿지;인연을 믿어요
[8, 18, 12, 12, 21, 29, 38, 9, 4, 36];피아노맨 (김세정);싫다
[2, 4, 6, 0, 2, 15, 7, 5, 2, 5];나율 (NAYUL);시작은 설레임
[8, 9, 12, 4, 4, 30, 21, 15, 5, 13];PRODUCE 101;Hands on me
[6, 8, 4, 4, 4, 23, 17, 6, 2, 15];PRODUCE 101;Super Hot
[3, 6, 12, 4, 11, 28, 32, 4, 2, 16];PRODUCE 101;이 자리에 (Always)
[2, 6, 2, 0, 3, 11, 9, 2, 1, 12];위아영 (WeAreYoung);99%
[10, 6, 10, 3, 8, 19, 39, 6, 1, 42];비비안 (BBAHN);자꾸 나를 애태우지마
[10, 10, 6, 0, 3, 20, 5, 4, 3, 2];타임브릿지;수수께끼 (Vocal 채하)
[2, 6, 3, 2, 4, 8, 6, 3, 0, 3];박수홍;Sorry Mom (Feat. 이재훈 of Cool)
[7, 8, 7, 8, 2, 16, 3, 4, 4, 2];아이비;찬바람이 불면
[0, 2, 6, 3, 21, 22, 70, 11, 3, 35];김정민;만남
[10, 1, 3, 0, 0, 17, 12, 10, 0, 7];임정희;우리에겐
[1, 6, 4, 2, 6, 21, 8, 9, 2, 0];유성은,봉구,;이 마음 다시 여기에
[4, 24, 8, 4, 13, 15, 35, 10, 2, 19];마마무;사랑
[0, 23, 2, 2, 17, 17, 28, 1, 5, 2];이봉근;돌고 돌아가는 길
[1, 9, 3, 1, 16, 4, 32, 2, 2, 8];남주;Love Song
